site	v1	v2	asso	type
reef	ASV_00014	ASV_00012	NA	taxon
reef	ASV_00014	ASV_00021	NA	taxon
reef	ASV_00014	ASV_00013	NA	taxon
reef	ASV_00014	ASV_00015	NA	taxon
reef	ASV_00014	ASV_00006	NA	taxon
reef	ASV_00014	ASV_00003	NA	taxon
reef	ASV_00014	ASV_00004	0.38650926926182416	taxon
reef	ASV_00014	ASV_00014	NA	taxon
reef	ASV_00014	ASV_00008	NA	taxon
reef	ASV_00014	ASV_00002	NA	taxon
reef	ASV_00014	ASV_00001	NA	taxon
reef	ASV_00004	valine	NA	taxon
reef	ASV_00004	uridine	NA	taxon
reef	ASV_00004	tyrosine	NA	taxon
reef	ASV_00004	tryptophan	NA	taxon
reef	ASV_00004	tryptamine	NA	taxon
reef	ASV_00004	threonine	NA	taxon
reef	ASV_00004	taurine	NA	taxon
reef	ASV_00004	spermidine 3	NA	taxon
reef	ASV_00004	sn-glycerol 3-phosphate	NA	taxon
reef	ASV_00004	serine	NA	taxon
reef	ASV_00004	sarcosine	NA	taxon
reef	ASV_00004	putrescine 2	NA	taxon
reef	ASV_00004	proline	NA	taxon
reef	ASV_00004	phenylalanine	NA	taxon
reef	ASV_00004	pantothenic acid	NA	taxon
reef	ASV_00004	ornithine 2	NA	taxon
reef	ASV_00004	N-acetyl-muramic acid	NA	taxon
reef	ASV_00004	methionine	NA	taxon
reef	ASV_00004	malic acid	NA	taxon
reef	ASV_00004	lysine 2	NA	taxon
reef	ASV_00004	leucine	NA	taxon
reef	ASV_00004	kynurenine	NA	taxon
reef	ASV_00004	isoleucine	NA	taxon
reef	ASV_00004	isethionate	NA	taxon
reef	ASV_00004	homoserine betaine	NA	taxon
reef	ASV_00004	histidine	NA	taxon
reef	ASV_00004	guanosine	NA	taxon
reef	ASV_00004	glycine	NA	taxon
reef	ASV_00004	glutathione 2	NA	taxon
reef	ASV_00004	glutamine	NA	taxon
reef	ASV_00004	glutamic acid	NA	taxon
reef	ASV_00004	GABA	NA	taxon
reef	ASV_00004	folate	NA	taxon
reef	ASV_00004	DHPS	NA	taxon
reef	ASV_00004	cytidine	NA	taxon
reef	ASV_00004	cysteine 2	NA	taxon
reef	ASV_00004	cysteate	NA	taxon
reef	ASV_00004	citrulline	NA	taxon
reef	ASV_00004	ciliatine	NA	taxon
reef	ASV_00004	aspartate	NA	taxon
reef	ASV_00004	asparagine	NA	taxon
reef	ASV_00004	arginine	NA	taxon
reef	ASV_00004	amMP	NA	taxon
reef	ASV_00004	alanine	NA	taxon
reef	ASV_00004	5'UMP	NA	taxon
reef	ASV_00004	5'AMP	NA	taxon
reef	ASV_00004	4-aminobenzoic acid	NA	taxon
reef	ASV_00004	3'AMP	NA	taxon
reef	ASV_00004	2'deoxycytidine	NA	taxon
reef	ASV_00004	ASV_00323	NA	taxon
reef	ASV_00004	ASV_00568	NA	taxon
reef	ASV_00004	ASV_00400	NA	taxon
reef	ASV_00004	ASV_00346	NA	taxon
reef	ASV_00004	ASV_00389	NA	taxon
reef	ASV_00004	ASV_00307	NA	taxon
reef	ASV_00004	ASV_00313	NA	taxon
reef	ASV_00004	ASV_00451	NA	taxon
reef	ASV_00004	ASV_00337	NA	taxon
reef	ASV_00004	ASV_00349	NA	taxon
reef	ASV_00004	ASV_00300	NA	taxon
reef	ASV_00004	ASV_00317	NA	taxon
reef	ASV_00004	ASV_00186	NA	taxon
reef	ASV_00004	ASV_00370	NA	taxon
reef	ASV_00004	ASV_00441	NA	taxon
reef	ASV_00004	ASV_00277	NA	taxon
reef	ASV_00004	ASV_00282	NA	taxon
reef	ASV_00004	ASV_00264	NA	taxon
reef	ASV_00004	ASV_00271	NA	taxon
reef	ASV_00004	ASV_00524	NA	taxon
reef	ASV_00004	ASV_00260	NA	taxon
reef	ASV_00004	ASV_00256	NA	taxon
reef	ASV_00004	ASV_00251	NA	taxon
reef	ASV_00004	ASV_00314	NA	taxon
reef	ASV_00004	ASV_00236	NA	taxon
reef	ASV_00004	ASV_00231	NA	taxon
reef	ASV_00004	ASV_00392	NA	taxon
reef	ASV_00004	ASV_00243	NA	taxon
reef	ASV_00004	ASV_00209	NA	taxon
reef	ASV_00004	ASV_00624	NA	taxon
reef	ASV_00004	ASV_00290	NA	taxon
reef	ASV_00004	ASV_00177	NA	taxon
reef	ASV_00004	ASV_00229	NA	taxon
reef	ASV_00004	ASV_00171	NA	taxon
reef	ASV_00004	ASV_00227	NA	taxon
reef	ASV_00004	ASV_00153	NA	taxon
reef	ASV_00004	ASV_00168	NA	taxon
reef	ASV_00004	ASV_00361	NA	taxon
reef	ASV_00004	ASV_00146	NA	taxon
reef	ASV_00004	ASV_01134	NA	taxon
reef	ASV_00004	ASV_00138	NA	taxon
reef	ASV_00004	ASV_00130	NA	taxon
reef	ASV_00004	ASV_00131	NA	taxon
reef	ASV_00004	ASV_00269	NA	taxon
reef	ASV_00004	ASV_00155	NA	taxon
reef	ASV_00004	ASV_00191	NA	taxon
reef	ASV_00004	ASV_00129	NA	taxon
reef	ASV_00004	ASV_00217	NA	taxon
reef	ASV_00004	ASV_00164	NA	taxon
reef	ASV_00004	ASV_00240	NA	taxon
reef	ASV_00004	ASV_00147	NA	taxon
reef	ASV_00004	ASV_00215	NA	taxon
reef	ASV_00004	ASV_00105	NA	taxon
reef	ASV_00004	ASV_00094	NA	taxon
reef	ASV_00004	ASV_00124	NA	taxon
reef	ASV_00004	ASV_00096	NA	taxon
reef	ASV_00004	ASV_00097	NA	taxon
reef	ASV_00004	ASV_00119	NA	taxon
reef	ASV_00004	ASV_00125	NA	taxon
reef	ASV_00004	ASV_00111	NA	taxon
reef	ASV_00004	ASV_00092	NA	taxon
reef	ASV_00004	ASV_00093	NA	taxon
reef	ASV_00004	ASV_00084	NA	taxon
reef	ASV_00004	ASV_00080	0.052622448599527166	taxon
reef	ASV_00004	ASV_00072	NA	taxon
reef	ASV_00004	ASV_00150	NA	taxon
reef	ASV_00004	ASV_00059	0.004168563774519213	taxon
reef	ASV_00004	ASV_00058	NA	taxon
reef	ASV_00004	ASV_00054	NA	taxon
reef	ASV_00004	ASV_00066	NA	taxon
reef	ASV_00004	ASV_00053	NA	taxon
reef	ASV_00004	ASV_00060	NA	taxon
reef	ASV_00004	ASV_00133	NA	taxon
reef	ASV_00004	ASV_00103	NA	taxon
reef	ASV_00004	ASV_00045	NA	taxon
reef	ASV_00004	ASV_00064	NA	taxon
reef	ASV_00004	ASV_00038	0.07039912401946793	taxon
reef	ASV_00004	ASV_00028	NA	taxon
reef	ASV_00004	ASV_00057	NA	taxon
reef	ASV_00004	ASV_00051	NA	taxon
reef	ASV_00004	ASV_00018	NA	taxon
reef	ASV_00004	ASV_00031	NA	taxon
reef	ASV_00004	ASV_00019	0.3421187237934842	taxon
reef	ASV_00004	ASV_00036	0.06293497337344925	taxon
reef	ASV_00004	ASV_00040	NA	taxon
reef	ASV_00004	ASV_00023	NA	taxon
reef	ASV_00004	ASV_00007	NA	taxon
reef	ASV_00004	ASV_00009	NA	taxon
reef	ASV_00004	ASV_00017	NA	taxon
reef	ASV_00004	ASV_00012	-0.028215719715555726	taxon
reef	ASV_00004	ASV_00021	0.005253624216177449	taxon
reef	ASV_00004	ASV_00013	NA	taxon
reef	ASV_00004	ASV_00015	NA	taxon
reef	ASV_00004	ASV_00006	NA	taxon
reef	ASV_00004	ASV_00003	NA	taxon
reef	ASV_00004	ASV_00004	NA	taxon
reef	ASV_00004	ASV_00014	NA	taxon
reef	ASV_00004	ASV_00008	NA	taxon
reef	ASV_00004	ASV_00002	NA	taxon
reef	ASV_00004	ASV_00001	NA	taxon
reef	ASV_00003	valine	NA	taxon
reef	ASV_00003	uridine	NA	taxon
reef	ASV_00003	tyrosine	NA	taxon
reef	ASV_00003	tryptophan	NA	taxon
reef	ASV_00003	tryptamine	NA	taxon
reef	ASV_00003	threonine	NA	taxon
reef	ASV_00003	taurine	NA	taxon
reef	ASV_00003	spermidine 3	NA	taxon
reef	ASV_00003	sn-glycerol 3-phosphate	NA	taxon
reef	ASV_00003	serine	NA	taxon
reef	ASV_00003	sarcosine	NA	taxon
reef	ASV_00003	putrescine 2	NA	taxon
reef	ASV_00003	proline	NA	taxon
reef	ASV_00003	phenylalanine	NA	taxon
reef	ASV_00003	pantothenic acid	NA	taxon
reef	ASV_00003	ornithine 2	NA	taxon
reef	ASV_00003	N-acetyl-muramic acid	NA	taxon
reef	ASV_00003	methionine	NA	taxon
reef	ASV_00003	malic acid	NA	taxon
reef	ASV_00003	lysine 2	NA	taxon
reef	ASV_00003	leucine	NA	taxon
reef	ASV_00003	kynurenine	NA	taxon
reef	ASV_00003	isoleucine	NA	taxon
reef	ASV_00003	isethionate	NA	taxon
reef	ASV_00003	homoserine betaine	NA	taxon
reef	ASV_00003	histidine	NA	taxon
reef	ASV_00003	guanosine	NA	taxon
reef	ASV_00003	glycine	NA	taxon
reef	ASV_00003	glutathione 2	NA	taxon
reef	ASV_00003	glutamine	NA	taxon
reef	ASV_00003	glutamic acid	NA	taxon
reef	ASV_00003	GABA	NA	taxon
reef	ASV_00003	folate	NA	taxon
reef	ASV_00003	DHPS	NA	taxon
reef	ASV_00003	cytidine	NA	taxon
reef	ASV_00003	cysteine 2	NA	taxon
reef	ASV_00003	cysteate	NA	taxon
reef	ASV_00003	citrulline	NA	taxon
reef	ASV_00003	ciliatine	NA	taxon
reef	ASV_00003	aspartate	NA	taxon
reef	ASV_00003	asparagine	NA	taxon
reef	ASV_00003	arginine	NA	taxon
reef	ASV_00003	amMP	NA	taxon
reef	ASV_00003	alanine	NA	taxon
reef	ASV_00003	5'UMP	NA	taxon
reef	ASV_00003	5'AMP	NA	taxon
reef	ASV_00003	4-aminobenzoic acid	NA	taxon
reef	ASV_00003	3'AMP	NA	taxon
reef	ASV_00003	2'deoxycytidine	NA	taxon
reef	ASV_00003	ASV_00323	NA	taxon
reef	ASV_00003	ASV_00568	NA	taxon
reef	ASV_00003	ASV_00400	NA	taxon
reef	ASV_00003	ASV_00346	NA	taxon
reef	ASV_00003	ASV_00389	NA	taxon
reef	ASV_00003	ASV_00307	NA	taxon
reef	ASV_00003	ASV_00313	NA	taxon
reef	ASV_00003	ASV_00451	NA	taxon
reef	ASV_00003	ASV_00337	NA	taxon
reef	ASV_00003	ASV_00349	NA	taxon
reef	ASV_00003	ASV_00300	NA	taxon
reef	ASV_00003	ASV_00317	NA	taxon
reef	ASV_00003	ASV_00186	NA	taxon
reef	ASV_00003	ASV_00370	NA	taxon
reef	ASV_00003	ASV_00441	NA	taxon
reef	ASV_00003	ASV_00277	NA	taxon
reef	ASV_00003	ASV_00282	NA	taxon
reef	ASV_00003	ASV_00264	NA	taxon
reef	ASV_00003	ASV_00271	NA	taxon
reef	ASV_00003	ASV_00524	NA	taxon
reef	ASV_00003	ASV_00260	NA	taxon
reef	ASV_00003	ASV_00256	NA	taxon
reef	ASV_00003	ASV_00251	NA	taxon
reef	ASV_00003	ASV_00314	NA	taxon
reef	ASV_00003	ASV_00236	NA	taxon
reef	ASV_00003	ASV_00231	NA	taxon
reef	ASV_00003	ASV_00392	NA	taxon
reef	ASV_00003	ASV_00243	NA	taxon
reef	ASV_00003	ASV_00209	NA	taxon
reef	ASV_00003	ASV_00624	NA	taxon
reef	ASV_00003	ASV_00290	NA	taxon
reef	ASV_00003	ASV_00177	NA	taxon
reef	ASV_00003	ASV_00229	NA	taxon
reef	ASV_00003	ASV_00171	NA	taxon
reef	ASV_00003	ASV_00227	NA	taxon
reef	ASV_00003	ASV_00153	NA	taxon
reef	ASV_00003	ASV_00168	NA	taxon
reef	ASV_00003	ASV_00361	NA	taxon
reef	ASV_00003	ASV_00146	NA	taxon
reef	ASV_00003	ASV_01134	NA	taxon
reef	ASV_00003	ASV_00138	NA	taxon
reef	ASV_00003	ASV_00130	NA	taxon
reef	ASV_00003	ASV_00131	NA	taxon
reef	ASV_00003	ASV_00269	NA	taxon
reef	ASV_00003	ASV_00155	NA	taxon
reef	ASV_00003	ASV_00191	NA	taxon
reef	ASV_00003	ASV_00129	NA	taxon
reef	ASV_00003	ASV_00217	NA	taxon
reef	ASV_00003	ASV_00164	NA	taxon
reef	ASV_00003	ASV_00240	NA	taxon
reef	ASV_00003	ASV_00147	NA	taxon
reef	ASV_00003	ASV_00215	NA	taxon
reef	ASV_00003	ASV_00105	NA	taxon
reef	ASV_00003	ASV_00094	NA	taxon
reef	ASV_00003	ASV_00124	NA	taxon
reef	ASV_00003	ASV_00096	NA	taxon
reef	ASV_00003	ASV_00097	NA	taxon
reef	ASV_00003	ASV_00119	NA	taxon
reef	ASV_00003	ASV_00125	NA	taxon
reef	ASV_00003	ASV_00111	0.11012041184443497	taxon
reef	ASV_00003	ASV_00092	NA	taxon
reef	ASV_00003	ASV_00093	NA	taxon
reef	ASV_00003	ASV_00084	NA	taxon
reef	ASV_00003	ASV_00080	NA	taxon
reef	ASV_00003	ASV_00072	NA	taxon
reef	ASV_00003	ASV_00150	NA	taxon
reef	ASV_00003	ASV_00059	NA	taxon
reef	ASV_00003	ASV_00058	NA	taxon
reef	ASV_00003	ASV_00054	NA	taxon
reef	ASV_00003	ASV_00066	NA	taxon
reef	ASV_00003	ASV_00053	NA	taxon
reef	ASV_00003	ASV_00060	NA	taxon
reef	ASV_00003	ASV_00133	NA	taxon
reef	ASV_00003	ASV_00103	NA	taxon
reef	ASV_00003	ASV_00045	0.0076931815232869905	taxon
reef	ASV_00003	ASV_00064	NA	taxon
reef	ASV_00003	ASV_00038	0.159649437387884	taxon
reef	ASV_00003	ASV_00028	NA	taxon
reef	ASV_00003	ASV_00057	NA	taxon
reef	ASV_00003	ASV_00051	NA	taxon
reef	ASV_00003	ASV_00018	-0.052181798910704014	taxon
reef	ASV_00003	ASV_00031	NA	taxon
reef	ASV_00003	ASV_00019	NA	taxon
reef	ASV_00003	ASV_00036	NA	taxon
reef	ASV_00003	ASV_00040	NA	taxon
reef	ASV_00003	ASV_00023	NA	taxon
reef	ASV_00003	ASV_00007	NA	taxon
reef	ASV_00003	ASV_00009	NA	taxon
reef	ASV_00003	ASV_00017	NA	taxon
reef	ASV_00003	ASV_00012	-0.03210013711226839	taxon
reef	ASV_00003	ASV_00021	0.1043009439646978	taxon
reef	ASV_00003	ASV_00013	NA	taxon
reef	ASV_00003	ASV_00015	NA	taxon
reef	ASV_00003	ASV_00006	0.3175627004732836	taxon
reef	ASV_00003	ASV_00003	NA	taxon
reef	ASV_00003	ASV_00004	NA	taxon
reef	ASV_00003	ASV_00014	NA	taxon
reef	ASV_00003	ASV_00008	NA	taxon
reef	ASV_00003	ASV_00002	NA	taxon
reef	ASV_00003	ASV_00001	NA	taxon
reef	ASV_00006	valine	NA	taxon
reef	ASV_00006	uridine	NA	taxon
reef	ASV_00006	tyrosine	NA	taxon
reef	ASV_00006	tryptophan	NA	taxon
reef	ASV_00006	tryptamine	NA	taxon
reef	ASV_00006	threonine	NA	taxon
reef	ASV_00006	taurine	NA	taxon
reef	ASV_00006	spermidine 3	NA	taxon
reef	ASV_00006	sn-glycerol 3-phosphate	NA	taxon
reef	ASV_00006	serine	NA	taxon
reef	ASV_00006	sarcosine	NA	taxon
reef	ASV_00006	putrescine 2	NA	taxon
reef	ASV_00006	proline	NA	taxon
reef	ASV_00006	phenylalanine	NA	taxon
reef	ASV_00006	pantothenic acid	NA	taxon
reef	ASV_00006	ornithine 2	NA	taxon
reef	ASV_00006	N-acetyl-muramic acid	NA	taxon
reef	ASV_00006	methionine	NA	taxon
reef	ASV_00006	malic acid	NA	taxon
reef	ASV_00006	lysine 2	NA	taxon
reef	ASV_00006	leucine	NA	taxon
reef	ASV_00006	kynurenine	NA	taxon
reef	ASV_00006	isoleucine	NA	taxon
reef	ASV_00006	isethionate	NA	taxon
reef	ASV_00006	homoserine betaine	NA	taxon
reef	ASV_00006	histidine	NA	taxon
reef	ASV_00006	guanosine	NA	taxon
reef	ASV_00006	glycine	NA	taxon
reef	ASV_00006	glutathione 2	NA	taxon
reef	ASV_00006	glutamine	NA	taxon
reef	ASV_00006	glutamic acid	NA	taxon
reef	ASV_00006	GABA	NA	taxon
reef	ASV_00006	folate	NA	taxon
reef	ASV_00006	DHPS	NA	taxon
reef	ASV_00006	cytidine	NA	taxon
reef	ASV_00006	cysteine 2	0.02253222539107072	taxon
reef	ASV_00006	cysteate	NA	taxon
reef	ASV_00006	citrulline	NA	taxon
reef	ASV_00006	ciliatine	NA	taxon
reef	ASV_00006	aspartate	NA	taxon
reef	ASV_00006	asparagine	NA	taxon
reef	ASV_00006	arginine	NA	taxon
reef	ASV_00006	amMP	NA	taxon
reef	ASV_00006	alanine	NA	taxon
reef	ASV_00006	5'UMP	NA	taxon
reef	ASV_00006	5'AMP	NA	taxon
reef	ASV_00006	4-aminobenzoic acid	NA	taxon
reef	ASV_00006	3'AMP	NA	taxon
reef	ASV_00006	2'deoxycytidine	NA	taxon
reef	ASV_00006	ASV_00323	NA	taxon
reef	ASV_00006	ASV_00568	NA	taxon
reef	ASV_00006	ASV_00400	NA	taxon
reef	ASV_00006	ASV_00346	NA	taxon
reef	ASV_00006	ASV_00389	NA	taxon
reef	ASV_00006	ASV_00307	NA	taxon
reef	ASV_00006	ASV_00313	NA	taxon
reef	ASV_00006	ASV_00451	NA	taxon
reef	ASV_00006	ASV_00337	NA	taxon
reef	ASV_00006	ASV_00349	NA	taxon
reef	ASV_00006	ASV_00300	NA	taxon
reef	ASV_00006	ASV_00317	NA	taxon
reef	ASV_00006	ASV_00186	NA	taxon
reef	ASV_00006	ASV_00370	NA	taxon
reef	ASV_00006	ASV_00441	NA	taxon
reef	ASV_00006	ASV_00277	NA	taxon
reef	ASV_00006	ASV_00282	NA	taxon
reef	ASV_00006	ASV_00264	NA	taxon
reef	ASV_00006	ASV_00271	NA	taxon
reef	ASV_00006	ASV_00524	NA	taxon
reef	ASV_00006	ASV_00260	NA	taxon
reef	ASV_00006	ASV_00256	NA	taxon
reef	ASV_00006	ASV_00251	NA	taxon
reef	ASV_00006	ASV_00314	NA	taxon
reef	ASV_00006	ASV_00236	NA	taxon
reef	ASV_00006	ASV_00231	NA	taxon
reef	ASV_00006	ASV_00392	NA	taxon
reef	ASV_00006	ASV_00243	NA	taxon
reef	ASV_00006	ASV_00209	NA	taxon
reef	ASV_00006	ASV_00624	NA	taxon
reef	ASV_00006	ASV_00290	NA	taxon
reef	ASV_00006	ASV_00177	NA	taxon
reef	ASV_00006	ASV_00229	NA	taxon
reef	ASV_00006	ASV_00171	NA	taxon
reef	ASV_00006	ASV_00227	NA	taxon
reef	ASV_00006	ASV_00153	NA	taxon
reef	ASV_00006	ASV_00168	NA	taxon
reef	ASV_00006	ASV_00361	NA	taxon
reef	ASV_00006	ASV_00146	NA	taxon
reef	ASV_00006	ASV_01134	NA	taxon
reef	ASV_00006	ASV_00138	NA	taxon
reef	ASV_00006	ASV_00130	NA	taxon
reef	ASV_00006	ASV_00131	NA	taxon
reef	ASV_00006	ASV_00269	NA	taxon
reef	ASV_00006	ASV_00155	NA	taxon
reef	ASV_00006	ASV_00191	NA	taxon
reef	ASV_00006	ASV_00129	NA	taxon
reef	ASV_00006	ASV_00217	NA	taxon
reef	ASV_00006	ASV_00164	NA	taxon
reef	ASV_00006	ASV_00240	0.033554119613233874	taxon
reef	ASV_00006	ASV_00147	NA	taxon
reef	ASV_00006	ASV_00215	NA	taxon
reef	ASV_00006	ASV_00105	NA	taxon
reef	ASV_00006	ASV_00094	NA	taxon
reef	ASV_00006	ASV_00124	NA	taxon
reef	ASV_00006	ASV_00096	NA	taxon
reef	ASV_00006	ASV_00097	NA	taxon
reef	ASV_00006	ASV_00119	NA	taxon
reef	ASV_00006	ASV_00125	NA	taxon
reef	ASV_00006	ASV_00111	NA	taxon
reef	ASV_00006	ASV_00092	NA	taxon
reef	ASV_00006	ASV_00093	NA	taxon
reef	ASV_00006	ASV_00084	NA	taxon
reef	ASV_00006	ASV_00080	0.027663562799433633	taxon
reef	ASV_00006	ASV_00072	NA	taxon
reef	ASV_00006	ASV_00150	NA	taxon
reef	ASV_00006	ASV_00059	NA	taxon
reef	ASV_00006	ASV_00058	NA	taxon
reef	ASV_00006	ASV_00054	NA	taxon
reef	ASV_00006	ASV_00066	NA	taxon
reef	ASV_00006	ASV_00053	NA	taxon
reef	ASV_00006	ASV_00060	NA	taxon
reef	ASV_00006	ASV_00133	NA	taxon
reef	ASV_00006	ASV_00103	NA	taxon
reef	ASV_00006	ASV_00045	0.004818688991808595	taxon
reef	ASV_00006	ASV_00064	NA	taxon
reef	ASV_00006	ASV_00038	NA	taxon
reef	ASV_00006	ASV_00028	NA	taxon
reef	ASV_00006	ASV_00057	NA	taxon
reef	ASV_00006	ASV_00051	NA	taxon
reef	ASV_00006	ASV_00018	NA	taxon
reef	ASV_00006	ASV_00031	NA	taxon
reef	ASV_00006	ASV_00019	NA	taxon
reef	ASV_00006	ASV_00036	0.21045658269379502	taxon
reef	ASV_00006	ASV_00040	NA	taxon
reef	ASV_00006	ASV_00023	NA	taxon
reef	ASV_00006	ASV_00007	NA	taxon
reef	ASV_00006	ASV_00009	0.2702482536939573	taxon
reef	ASV_00006	ASV_00017	NA	taxon
reef	ASV_00006	ASV_00012	NA	taxon
reef	ASV_00006	ASV_00021	NA	taxon
reef	ASV_00006	ASV_00013	NA	taxon
reef	ASV_00006	ASV_00015	NA	taxon
reef	ASV_00006	ASV_00006	NA	taxon
reef	ASV_00006	ASV_00003	NA	taxon
reef	ASV_00006	ASV_00004	NA	taxon
reef	ASV_00006	ASV_00014	NA	taxon
reef	ASV_00006	ASV_00008	NA	taxon
reef	ASV_00006	ASV_00002	NA	taxon
reef	ASV_00006	ASV_00001	NA	taxon
reef	ASV_00015	valine	NA	taxon
reef	ASV_00015	uridine	NA	taxon
reef	ASV_00015	tyrosine	NA	taxon
reef	ASV_00015	tryptophan	NA	taxon
reef	ASV_00015	tryptamine	NA	taxon
reef	ASV_00015	threonine	NA	taxon
reef	ASV_00015	taurine	NA	taxon
reef	ASV_00015	spermidine 3	NA	taxon
reef	ASV_00015	sn-glycerol 3-phosphate	NA	taxon
reef	ASV_00015	serine	NA	taxon
reef	ASV_00015	sarcosine	NA	taxon
reef	ASV_00015	putrescine 2	NA	taxon
reef	ASV_00015	proline	NA	taxon
reef	ASV_00015	phenylalanine	NA	taxon
reef	ASV_00015	pantothenic acid	NA	taxon
reef	ASV_00015	ornithine 2	NA	taxon
reef	ASV_00015	N-acetyl-muramic acid	NA	taxon
reef	ASV_00015	methionine	NA	taxon
reef	ASV_00015	malic acid	NA	taxon
reef	ASV_00015	lysine 2	NA	taxon
reef	ASV_00015	leucine	NA	taxon
reef	ASV_00015	kynurenine	NA	taxon
reef	ASV_00015	isoleucine	NA	taxon
reef	ASV_00015	isethionate	NA	taxon
reef	ASV_00015	homoserine betaine	NA	taxon
reef	ASV_00015	histidine	NA	taxon
reef	ASV_00015	guanosine	NA	taxon
reef	ASV_00015	glycine	NA	taxon
reef	ASV_00015	glutathione 2	NA	taxon
reef	ASV_00015	glutamine	NA	taxon
reef	ASV_00015	glutamic acid	NA	taxon
reef	ASV_00015	GABA	NA	taxon
reef	ASV_00015	folate	NA	taxon
reef	ASV_00015	DHPS	NA	taxon
reef	ASV_00015	cytidine	NA	taxon
reef	ASV_00015	cysteine 2	NA	taxon
reef	ASV_00015	cysteate	NA	taxon
reef	ASV_00015	citrulline	NA	taxon
reef	ASV_00015	ciliatine	NA	taxon
reef	ASV_00015	aspartate	NA	taxon
reef	ASV_00015	asparagine	NA	taxon
reef	ASV_00015	arginine	NA	taxon
reef	ASV_00015	amMP	NA	taxon
reef	ASV_00015	alanine	NA	taxon
reef	ASV_00015	5'UMP	NA	taxon
reef	ASV_00015	5'AMP	NA	taxon
reef	ASV_00015	4-aminobenzoic acid	NA	taxon
reef	ASV_00015	3'AMP	NA	taxon
reef	ASV_00015	2'deoxycytidine	NA	taxon
reef	ASV_00015	ASV_00323	NA	taxon
reef	ASV_00015	ASV_00568	NA	taxon
reef	ASV_00015	ASV_00400	NA	taxon
reef	ASV_00015	ASV_00346	NA	taxon
reef	ASV_00015	ASV_00389	NA	taxon
reef	ASV_00015	ASV_00307	NA	taxon
reef	ASV_00015	ASV_00313	NA	taxon
reef	ASV_00015	ASV_00451	NA	taxon
reef	ASV_00015	ASV_00337	NA	taxon
reef	ASV_00015	ASV_00349	NA	taxon
reef	ASV_00015	ASV_00300	NA	taxon
reef	ASV_00015	ASV_00317	NA	taxon
reef	ASV_00015	ASV_00186	NA	taxon
reef	ASV_00015	ASV_00370	NA	taxon
reef	ASV_00015	ASV_00441	NA	taxon
reef	ASV_00015	ASV_00277	NA	taxon
reef	ASV_00015	ASV_00282	NA	taxon
reef	ASV_00015	ASV_00264	NA	taxon
reef	ASV_00015	ASV_00271	NA	taxon
reef	ASV_00015	ASV_00524	NA	taxon
reef	ASV_00015	ASV_00260	NA	taxon
reef	ASV_00015	ASV_00256	NA	taxon
reef	ASV_00015	ASV_00251	NA	taxon
reef	ASV_00015	ASV_00314	NA	taxon
reef	ASV_00015	ASV_00236	NA	taxon
reef	ASV_00015	ASV_00231	NA	taxon
reef	ASV_00015	ASV_00392	NA	taxon
reef	ASV_00015	ASV_00243	NA	taxon
reef	ASV_00015	ASV_00209	NA	taxon
reef	ASV_00015	ASV_00624	NA	taxon
reef	ASV_00015	ASV_00290	NA	taxon
reef	ASV_00015	ASV_00177	NA	taxon
reef	ASV_00015	ASV_00229	NA	taxon
reef	ASV_00015	ASV_00171	NA	taxon
reef	ASV_00015	ASV_00227	-0.032693341044360585	taxon
reef	ASV_00015	ASV_00153	0.048114779629197135	taxon
reef	ASV_00015	ASV_00168	NA	taxon
reef	ASV_00015	ASV_00361	NA	taxon
reef	ASV_00015	ASV_00146	NA	taxon
reef	ASV_00015	ASV_01134	NA	taxon
reef	ASV_00015	ASV_00138	NA	taxon
reef	ASV_00015	ASV_00130	0.026885529136770475	taxon
reef	ASV_00015	ASV_00131	NA	taxon
reef	ASV_00015	ASV_00269	NA	taxon
reef	ASV_00015	ASV_00155	NA	taxon
reef	ASV_00015	ASV_00191	NA	taxon
reef	ASV_00015	ASV_00129	NA	taxon
reef	ASV_00015	ASV_00217	NA	taxon
reef	ASV_00015	ASV_00164	-0.01574775077310106	taxon
reef	ASV_00015	ASV_00240	NA	taxon
reef	ASV_00015	ASV_00147	NA	taxon
reef	ASV_00015	ASV_00215	NA	taxon
reef	ASV_00015	ASV_00105	NA	taxon
reef	ASV_00015	ASV_00094	NA	taxon
reef	ASV_00015	ASV_00124	NA	taxon
reef	ASV_00015	ASV_00096	0.06178853701376805	taxon
reef	ASV_00015	ASV_00097	NA	taxon
reef	ASV_00015	ASV_00119	NA	taxon
reef	ASV_00015	ASV_00125	NA	taxon
reef	ASV_00015	ASV_00111	NA	taxon
reef	ASV_00015	ASV_00092	NA	taxon
reef	ASV_00015	ASV_00093	NA	taxon
reef	ASV_00015	ASV_00084	-0.009929519209112503	taxon
reef	ASV_00015	ASV_00080	NA	taxon
reef	ASV_00015	ASV_00072	NA	taxon
reef	ASV_00015	ASV_00150	NA	taxon
reef	ASV_00015	ASV_00059	NA	taxon
reef	ASV_00015	ASV_00058	NA	taxon
reef	ASV_00015	ASV_00054	NA	taxon
reef	ASV_00015	ASV_00066	NA	taxon
reef	ASV_00015	ASV_00053	NA	taxon
reef	ASV_00015	ASV_00060	NA	taxon
reef	ASV_00015	ASV_00133	0.10578629661326439	taxon
reef	ASV_00015	ASV_00103	0.005255642096988533	taxon
reef	ASV_00015	ASV_00045	NA	taxon
reef	ASV_00015	ASV_00064	NA	taxon
reef	ASV_00015	ASV_00038	NA	taxon
